wall_time,gain,lux_est,raw_R,raw_G,raw_B,raw_IR,raw_CLR1,raw_CLR2,cal_R,cal_G,cal_B,cal_IR,cal_CLR1,cal_CLR2
1779232438.934969,33.0,231.8424857065459,754785.12,838395.75,156062.8,7585029.0,930193.75,7001129.5,793.7513949295617,749.9197854960951,522.044972797293,2942.89711301428,189.48311763172404,1419.3327703786017
1779232439.062377,33.0,231.0679746807066,753936.31,835594.94,155690.42,7542576.5,927412.19,6961541.0,792.8587645587747,747.4145451791977,520.7993261283223,2926.4260698989224,188.91650593316157,1411.3070289064387
1779232439.189850,33.0,230.77139509294,753679.19,834522.44,155765.75,7559142.5,929056.88,6977258.5,792.5883705707952,746.4552261822389,521.0513121736886,2932.8534722956956,189.25153397300568,1414.4934237329344
1779232439.317337,33.0,231.14956794240027,753963.12,835890.0,156199.91,7562022.5,929851.88,6980459.0,792.8869586425399,747.6784674759275,522.5036188437579,2933.9708765515634,189.41347773850316,1415.1422582576488
1779232439.444930,33.0,231.18102335322396,754545.88,836003.75,156405.55,7582692.0,930473.94,6998488.0,793.4998040082635,747.7802134301504,523.1915042860671,2941.990386019154,189.54019313317656,1418.7972614278024
1779232439.572502,33.0,231.12977937801742,753977.0,835818.44,155910.47,7554896.5,928421.62,6972868.5,792.9015552066079,747.6144592079346,521.5354143970451,2931.2060769934683,189.12212970071644,1413.6034429288425
1779232439.698624,33.0,231.35560019196797,753446.88,836635.06,156258.3,7582387.0,929370.44,6998777.0,792.3440674152746,748.3449012399128,522.6989389710503,2941.872049804557,189.31540703855205,1418.8558501413293
1779232439.825627,33.0,231.53560533589413,754709.69,837286.0,156000.17,7576262.5,930101.69,6992602.5,793.6720708065324,748.9271474943467,521.8354694650044,2939.495819816688,189.4643647473823,1417.6040992358928
1779232439.952916,33.0,231.44913683118668,755223.88,836973.31,156397.09,7596594.5,931433.81,7012335.0,794.2128062012085,748.6474556927999,523.1632047779854,2947.3843834730437,189.73572138750117,1421.6044514492744
1779232440.080179,33.0,231.76033938268387,755442.31,838098.69,155979.86,7578652.5,929525.19,6995261.0,794.4425127926613,749.6540742595107,521.7675305750349,2940.4231101540227,189.3469300545404,1418.1430545816054
1779232440.207424,33.0,231.61693865836864,753672.25,837580.12,156011.17,7562032.5,929352.19,6979188.0,792.5810722887613,749.1902289893449,521.8722655157018,2933.9747564274517,189.31168946154534,1414.8845895555985
1779232440.334714,33.0,231.4588845519035,754730.5,837008.56,156397.09,7571676.5,930024.81,6988354.5,793.6939551363779,748.6789857577348,523.1632047779854,2937.7165087342537,189.44870407229874,1416.742905965783
1779232440.463535,33.0,230.90342209376362,754168.62,834999.88,156030.64,7553731.5,927926.0,6971777.0,793.1030677142953,746.8822819042977,521.937394525436,2930.754071452466,189.02117049435688,1413.3821641024947
1779232440.591403,33.0,231.3659009748531,754554.81,836672.31,155984.94,7600371.5,931725.12,7015839.0,793.5091950253477,748.3782202447023,521.7845236602661,2948.8498125961037,189.79506206464214,1422.3148142596476
1779232440.718753,33.0,231.16610726654417,754091.19,835949.81,156221.06,7548029.5,928588.56,6966997.5,793.0216403399594,747.7319657222755,522.5743676139623,2928.5417662208833,189.15613585444243,1412.4132203090649
1779232440.846239,33.0,231.09941073435445,753669.25,835708.62,155567.7,7549450.5,928323.5,6967833.5,792.5779174118013,747.5162285205257,520.3888160063606,2929.093096584629,189.10214237710562,1412.5827018471562
1779232440.973659,33.0,230.97824034389518,754459.5,835270.44,156147.44,7558024.5,928898.06,6975772.0,793.4089645843305,747.1242896878101,522.3281016819315,2932.419702171369,189.21918188641914,1414.1920669071296
1779232441.101050,33.0,231.54590611877927,754918.12,837323.25,156401.33,7586234.0,931478.38,7001240.5,793.8912611414521,748.9604664991361,523.1773879829815,2943.3646380588357,189.74480042351152,1419.3552733100946
1779232441.228778,33.0,231.0156577648935,753422.06,835405.75,155744.59,7550422.0,927870.38,6968985.0,792.3179660665594,747.2453204136643,520.9805299525291,2929.47002652719,189.00984054185756,1412.8161444202567
1779232441.355967,33.0,231.2013483879101,754616.31,836077.25,156609.52,7600186.0,931502.62,7014143.5,793.5738700030263,747.8459569698022,523.8738034188616,2948.7778408983736,189.7497381805878,1421.97108704932
1779232441.483401,33.0,231.2796924093648,754871.5,836360.56,155853.77,7549519.0,928623.94,6967407.0,793.8422343534947,748.099369244887,521.3457474811778,2929.119673734465,189.16334286126417,1412.4962378806538
1779232441.609183,33.0,231.92923074233744,754875.44,838709.44,156029.8,7578012.5,930059.25,6994696.5,793.8463777585687,750.2003717675691,521.9345846452009,2940.174798097163,189.4557195984418,1418.0286139975713
1779232441.737193,33.0,232.23151240105958,756471.75,839802.56,156504.58,7609750.5,932269.31,7023441.5,795.5250983052059,751.1781347344277,523.5227690952088,2952.488748191862,189.9059151184108,1423.8560623378046
1779232441.866229,33.0,231.56000920407166,754305.62,837374.25,155862.22,7551504.0,926842.69,6969771.5,793.247140428799,749.0060844654251,521.3740135383044,2929.8898290983184,188.80049716026747,1412.9755908672769
1779232441.993727,33.0,231.38135353183623,755140.5,836728.19,156120.34,7553355.5,927939.19,6970906.5,794.1251216542354,748.4282032242361,522.2374495933952,2930.608188119061,189.02385733494418,1413.2056884100205
1779232442.120932,33.0,231.57329928797662,754783.12,837422.31,156028.09,7607911.0,931950.69,7022283.5,793.7492916782551,749.0490726901281,521.9288645318652,2951.7750450221856,189.84101131644496,1423.6213020254722
1779232442.249328,33.0,231.3485486493218,756424.12,836609.56,155796.22,7565649.5,929246.0,6982801.5,795.4750093753387,748.3220922567683,521.1532372341203,2935.3781075362967,189.2900582559376,1415.6171512037959
1779232442.376957,33.0,231.493312671882,754877.44,837133.06,155912.16,7569844.0,929520.12,6987219.0,793.8484810098753,748.7903472636756,521.5410676084704,2937.005521477699,189.34589728109253,1416.5127070584829
1779232442.504716,33.0,231.7221255521632,755484.0,837960.5,155702.27,7566295.5,929445.25,6983876.5,794.4863550661478,749.5304674602663,520.8389655102097,2935.6287475186896,189.3306460487368,1415.8350849997864
1779232442.632031,33.0,231.59578403043002,756178.88,837503.62,156673.83,7602654.5,932166.12,7016987.5,795.2171087001207,749.1218020399115,524.0889265116203,2949.7355882614324,189.88489502135207,1422.5476486454106
1779232442.759580,33.0,231.93871852383515,754764.25,838743.75,155905.39,7561476.5,928719.0,6978503.0,793.7294475021771,750.2310610307726,521.518421311814,2933.7590353280552,189.182706854155,1414.745720113502
1779232442.886948,33.0,231.44072199029557,756011.12,836942.88,156040.8,7594349.5,932352.25,7009518.5,795.0406879805212,748.6202369729141,521.9713806958982,2946.513351336091,189.92281023276342,1421.0334649037788
1779232443.014208,33.0,231.8893936743527,755403.56,838565.38,156322.61,7582461.0,930848.19,6998872.0,794.4017622985955,750.0715144298518,522.9140620638092,2941.900760886131,189.61642892467017,1418.8751094070215
1779232443.142037,33.0,231.616128422292,756081.62,837577.19,155751.36,7570685.0,930034.94,6988414.5,795.1148275890796,749.187608192458,521.0031762491855,2937.331819039916,189.45076758216598,1416.7550697125357
1779232443.269295,33.0,232.2038592926431,756599.81,839702.56,156994.58,7644408.5,935325.0,7057001.0,795.659769486369,751.0886877417042,525.1618658989998,2965.935622045983,190.5283678791567,1430.659549990407
1779232443.397224,33.0,231.953634610515,755707.38,838797.69,156410.62,7580801.0,930746.06,6996297.5,794.7212672045845,750.2793087386476,523.2084639203431,2941.2567014886517,189.59562475263212,1418.353183306763
1779232443.524376,33.0,231.9859030227262,755931.69,838914.38,156470.72,7574027.5,929554.5,6991063.5,794.9571573548786,750.3836844344565,523.4095041609714,2938.6286675556235,189.35290058506462,1417.2920991316792
1779232443.650858,33.0,231.8441089440099,755718.25,838401.62,156094.11,7568380.0,929044.69,6985346.0,794.7326983754359,749.9250360345679,522.1497077379597,2936.4375076476326,189.24905083526804,1416.132995430678
1779232443.778563,33.0,231.7375781091463,755153.44,838016.38,155711.58,7580227.0,930501.25,6997237.5,794.1387296901892,749.5804504398002,520.8701083494818,2941.0339966126558,189.54575625800138,1418.5437486725593
1779232443.907187,33.0,231.77525270405292,755065.06,838152.62,156485.11,7592680.0,931076.81,7008225.5,794.0457870149497,749.7023130226866,523.4576400854745,2945.8656060565177,189.66299947016458,1420.7713361612525
1779232444.032571,33.0,231.85549925936667,755112.69,838442.81,156211.75,7597829.0,932419.0,7013741.5,794.0958759448168,749.9618792508708,522.5432247746903,2947.8633541514705,189.93640739797974,1421.8895899460751
1779232444.159937,33.0,231.88721460940948,755243.75,838557.5,156124.58,7575446.5,929931.81,6991884.5,794.2337020029398,750.0644660068252,522.2516327983914,2939.179221944192,189.42975970727827,1417.4585397330823
1779232444.287681,33.0,231.25503136727897,754748.38,836271.38,156370.86,7580578.5,929652.62,6997033.0,793.712758203059,748.0196004167761,523.0754629225498,2941.170374250134,189.37288790867544,1418.502290569043
1779232444.416691,33.0,231.27481993166177,755434.38,836342.94,157031.83,7619804.5,932621.31,7033013.0,794.4341734012305,748.083608684769,525.2864707070431,2956.38957541009,189.97761852149898,1425.7964840385714
1779232444.543673,33.0,231.63862975661053,756705.06,837658.56,156530.81,7601253.0,932823.62,7016139.5,795.77045308638,749.2603912104372,523.6105109506444,2949.191823655669,190.0188296450182,1422.3757343579687
1779232444.670915,33.0,232.10246087470156,755377.75,839335.88,156496.95,7587866.0,932360.38,7003774.0,794.3746198404835,750.7607035087859,523.4972460164071,2943.9978338038277,189.92446633693135,1419.8688875167386
1779232444.798484,33.0,231.50173027808395,755578.31,837163.5,155776.75,7558821.5,929410.88,6976497.0,794.5855338815117,748.8175749282605,521.088108224386,2932.728928279677,189.32364478179323,1414.339045513728
1779232444.925910,33.0,232.0271061542667,754585.56,839063.38,155887.61,7569592.0,928916.25,6986978.0,793.541532514187,750.5169604536145,521.4589455135049,2936.9077486053106,189.22288724125482,1416.4638493423586
1779232445.053307,33.0,231.98019818645986,755096.81,838893.75,155926.55,7559762.5,930281.75,6977829.5,794.0791761294423,750.3652315198577,521.5892035329736,2933.094024600778,189.5010434824961,1414.6091820562
1779232445.180452,33.0,231.73025003541596,755337.06,837989.88,156001.86,7568751.0,929963.12,6985703.5,794.3318291926504,749.5567469867284,521.8411226764297,2936.5814510430937,189.4361376435018,1416.2054710884142
1779232445.308302,33.0,231.96936093327145,757839.75,838854.56,156309.08,7657959.0,936026.0,7069243.0,796.9637221989357,750.3301772434095,522.8688029214514,2971.1930478686004,190.671163576784,1433.141359786237
1779232445.435499,33.0,231.86255080201286,755845.38,838468.31,156190.59,7579994.5,929941.88,6995989.0,794.8663915447414,749.9846882340153,522.4724425535306,2940.9437894982498,189.43181099497457,1418.2906413755413
1779232445.562851,33.0,231.8498137802762,755885.06,838422.25,156901.48,7619368.0,934201.25,7034884.0,794.9081200506648,749.9434889491667,524.8504375062796,2956.22021882756,190.29945680182612,1426.1757902081513
1779232445.690159,33.0,232.42316503425073,755028.31,840495.62,156184.67,7580682.0,930246.38,6996656.0,794.0071397721905,751.7980560621967,522.4526395880645,2941.2105309655794,189.49383851270284,1418.425861693612
1779232445.816794,33.0,231.80100604392115,755080.94,838245.75,155562.62,7566066.5,930354.56,6983165.0,794.0624868303241,749.7856150070099,520.3718229211294,2935.5398983608443,189.51587508698148,1415.6908432362077
1779232445.944226,33.0,231.97831500977668,754636.19,838886.94,156718.69,7558821.5,928137.44,6976932.5,793.594776321014,750.3591401796532,524.2389874965552,2932.728928279677,189.0642414248937,1414.4273340422433
1779232446.072203,33.0,232.09813869385607,755625.94,839320.25,156430.94,7587679.5,930775.38,7003158.5,794.6356228113788,750.7467229438232,523.2764362612677,2943.925474118508,189.60159732018482,1419.7441077479646
1779232446.199126,33.0,232.03956664491918,756007.19,839108.44,156335.31,7568527.5,930086.56,6985439.5,795.0365550917037,750.5572652685356,522.9565447768871,2936.494735816987,189.4612827232666,1416.1519506027012
1779232446.327177,33.0,232.17864518838897,755662.69,839611.38,156359.86,7592151.0,930685.31,7008251.5,794.674270054138,751.007129973739,523.0386668718525,2945.6603606220197,189.58324980451394,1420.7766071181788
1779232446.454248,33.0,231.75003859979873,756517.44,838061.44,156541.81,7598302.5,933100.75,7013423.0,795.5731470813057,749.6207552547213,523.6473070013418,2948.0470662747875,190.07528181575069,1421.8250207237281
1779232446.582025,33.0,232.21198377589585,755544.56,839731.94,156484.27,7583091.5,930704.56,6999128.0,794.5500415157125,751.1149672681663,523.4548302052394,2942.1453870608966,189.5871710843703,1418.927008059834
1779232446.709174,33.0,232.1274150397366,755615.0,839426.12,156726.31,7610678.5,932834.75,7025336.0,794.6241180267316,750.8414204750195,524.2644771244019,2952.8488006743087,190.0210968577352,1424.2401326415295
1779232446.836569,33.0,232.03496793298953,755217.94,839091.81,156567.2,7577902.0,930633.75,6993577.5,794.2065595448278,750.5423902336458,523.7322389765424,2940.131925468596,189.5727468855843,1417.8017601206284
1779232446.967009,33.0,232.1707806443553,756993.94,839582.94,156930.27,7625123.0,933434.56,7038436.5,796.0742467051084,750.9816912490083,524.9467428062411,2958.4530874013517,190.14327986400318,1426.8959853804831
1779232447.092850,33.0,232.06181080532937,756563.06,839188.88,156224.44,7598145.0,932154.0,7013295.0,795.6211222436099,750.6292164294824,522.585674036813,2947.985958229545,189.8824261428139,1421.7990713973218
1779232447.220281,33.0,232.2925040969829,755333.12,840023.12,156034.03,7573224.0,929969.19,6989748.5,794.3276857875762,751.3754190215784,521.9487343992419,2938.3169195279884,189.4373741197994,1417.0255103486768
1779232447.348961,33.0,231.80427187602515,754454.5,838257.56,156660.3,7590230.0,932085.25,7005512.5,793.4037064560639,749.7961786968506,524.0436673692626,2944.9150364638526,189.86842157189824,1420.2213320789058
1779232447.475138,33.0,232.17945542446554,755106.75,839614.31,156240.53,7591918.0,931158.69,7007549.5,794.0896292884362,751.0097507706258,522.6394966236966,2945.5699595138194,189.67967865949655,1420.634291281169
1779232447.602322,33.0,232.1707806443553,755558.44,839582.94,156690.77,7584203.0,931547.12,6999890.5,794.5646380797803,750.9816912490083,524.1455924296943,2942.5766352658957,189.75880295739867,1419.081589008153
1779232447.730104,33.0,232.19193527229388,755544.56,839659.44,156170.28,7594971.0,931673.56,7010862.5,794.5500415157125,751.0501181984417,522.4045036635613,2946.7544856225572,189.78455914571254,1421.3059328310453
1779232447.858131,33.0,232.1073499442696,754317.5,839353.56,155847.84,7569306.0,929131.69,6985902.0,793.2596337415603,750.7765177370994,521.3259110647564,2936.796784154901,189.2667729831904,1416.2457128172553
1779232447.986453,33.0,232.11900019884544,756007.19,839395.69,156282.84,7573511.0,929994.5,6990055.0,795.0365550917037,750.8142017551337,522.7810276150607,2938.4282719659864,189.44252983892486,1417.0876468216732
1779232448.112999,33.0,232.4654576982629,755317.19,840648.56,156402.17,7593357.0,931148.62,7009930.0,794.3109333909189,751.934856292868,523.1801978632166,2946.1282736541643,189.67762737180024,1421.116887933593
1779232448.240488,33.0,232.39254198199032,756274.19,840384.88,156445.33,7588134.0,930912.94,7004545.0,795.3173391411377,751.6990024624547,523.3245721857709,2944.1018144776376,189.6296186841871,1420.0251916625143
1779232448.368972,33.0,232.3689483498894,756966.12,840299.56,157128.3,7621274.0,934468.31,7036154.0,796.0449904794334,751.6226862882631,525.6091720716589,2956.959723171895,190.3538576848623,1426.433256181089
1779232448.495474,33.0,232.11874025962635,756920.5,839394.75,157074.98,7619842.0,932526.25,7032747.0,795.9970153171294,750.8133609534021,525.4308115786423,2956.4041249446714,189.95825452860817,1425.7425580946333
1779232448.622153,33.0,232.27596477283905,756210.69,839963.31,156568.89,7595471.5,932060.94,7010306.5,795.2505609121524,751.3219207752305,523.7378921879676,2946.948673410773,189.86346955562246,1421.1932154444678
1779232448.751056,33.0,232.0260166217951,755211.0,839059.44,157062.3,7584944.5,931167.81,7001635.5,794.1992612627938,750.5134362421012,525.3883957674748,2942.8643280630226,189.68153642948567,1419.4353513095518
1779232448.879001,33.0,232.04554524695885,754656.06,839130.06,156543.5,7577271.0,931229.5,6994030.0,793.6156721227454,750.5766037083625,523.6529602127671,2939.8871053000357,189.69410285828258,1417.893495044057
1779232449.005532,33.0,232.365165404658,755794.69,840285.88,156743.23,7593227.5,931660.44,7009998.5,794.813084640375,751.6104499396586,524.3210761405655,2946.0780292614095,189.78188656432468,1421.1307748778027
1779232449.137378,33.0,232.0815993697122,755137.5,839260.44,156179.59,7575576.0,931163.75,6992466.0,794.1219667772755,750.6932246974752,522.4356465028333,2939.229466336947,189.68070939591595,1417.5764267120298
1779232449.264727,33.0,231.70233698778034,756144.19,837888.94,156995.44,7615864.0,932822.62,7031237.0,795.1806278062073,749.4664591922733,525.1647426811453,2954.860710316254,190.01862594216854,1425.4364371346835
1779232449.392275,33.0,232.2854525543367,756461.81,839997.62,156814.33,7600817.0,933226.19,7017758.5,795.514645146212,751.3526100384339,524.558912431891,2949.0226610669333,190.10083430121483,1422.703952791186
1779232449.519438,33.0,232.10354764186238,756163.0,839339.81,156614.59,7602469.0,931707.94,7017245.5,795.2004088847461,750.7642187755999,523.8907630531376,2949.663616563702,189.7915624496846,1422.5999527564484
1779232449.645795,33.0,231.98019818645986,755933.69,838893.75,156384.39,7598775.0,932411.94,7013834.5,794.9592606061852,750.3652315198577,523.1207220649076,2948.230390410516,189.93496925586098,1421.908443753542
1779232449.773945,33.0,232.22202461956186,755119.69,839768.25,156171.12,7586038.5,931119.25,7002593.5,794.10323732439,751.1474454712242,522.4073135437964,2943.288786485217,189.67164461910508,1419.6295657993742
1779232449.901439,33.0,231.73404957251236,754617.31,838003.62,155928.23,7565927.0,929215.69,6982501.0,793.5749216286796,749.5690370035286,521.5948232934437,2935.4857740922007,189.2838840225637,1415.5562311054748
1779232450.028784,33.0,231.7424505868493,755240.75,838034.0,156067.88,7594089.5,931305.38,7010529.5,794.2305471259799,749.596210999918,522.0619658825242,2946.412474562992,189.70955983051647,1421.2384240365664
1779232450.156269,33.0,232.38739020789234,756034.94,840366.25,156835.48,7608858.5,932624.38,7024676.0,795.0657377035831,751.6823384877104,524.6296612020956,2952.1426632626144,189.9782438892475,1424.1063314272467
1779232450.284585,33.0,232.06234451032182,755088.88,839190.81,156550.27,7561965.5,929202.5,6979358.0,794.0708367380115,750.630942756442,523.6756065094236,2933.948761258999,189.2811971819764,1414.919053504732
1779232450.411192,33.0,232.12062343630953,754468.44,839401.56,156338.7,7564983.0,928542.0,6982132.0,793.4183661176711,750.8194522936067,522.9678846506929,2935.119513808333,189.1466514497612,1415.481424062944
1779232450.539123,33.0,231.75709014244495,755612.06,838086.94,156242.22,7573094.5,929906.5,6989200.0,794.621026247311,749.6435642378657,522.645149835122,2938.266675135233,189.4246039881528,1416.9143134304434
1779232450.665399,33.0,231.94089482346754,754698.75,838751.62,156931.11,7576649.5,930130.06,6993047.5,793.6605660218852,750.2381005090999,524.9495526864762,2939.64597101357,189.4701437972278,1417.6943136909772
1779232450.792430,33.0,231.8490007788888,755413.5,838419.31,156567.2,7566938.0,929651.62,6983936.0,794.4122154575894,749.9408592075807,523.7322389765424,2935.8780295445213,189.37268420582575,1415.8471473819832
1779232450.919830,33.0,231.78961572856443,755891.0,838204.56,156259.98,7561244.0,930118.94,6979238.5,794.9143667070455,749.7487717907071,522.7045587315206,2933.6688282136492,189.4678786215393,1414.8948273757824
1779232451.046875,33.0,232.34373424563526,756720.94,840208.38,156617.98,7615836.0,933151.31,7029547.0,795.7871529017546,751.5411285202979,523.9021029269434,2954.8498466637666,190.08558103183063,1425.093824934475
1779232451.174412,33.0,232.50503759233933,756314.94,840791.69,156733.92,7600204.0,931753.5,7016217.0,795.3601928865102,752.0628817735528,524.2899333012934,2948.7848246749727,189.80084315151612,1422.3914458641912
1779232451.302348,33.0,232.04689471864953,755166.31,839134.94,156031.48,7570176.0,929793.19,6986961.5,794.1522641123474,750.5809687216074,521.9402044056711,2937.134333357195,189.40152241825527,1416.4605043120014
1779232451.430793,33.0,232.0284528606466,755374.81,839068.25,157038.59,7565833.0,928817.12,6983517.0,794.3715280610628,750.5213165221602,525.3090835527445,2935.44930325885,189.20269417776584,1415.762203883825
1779232451.558309,33.0,232.40311653064876,756351.62,840423.12,156174.52,7590322.5,931993.19,7007121.5,795.3987665154737,751.7332069924721,522.4186868685573,2944.9509253158203,189.8496686875565,1420.5475232209978
1779232451.685547,33.0,232.1637291017091,756330.81,839557.44,155824.14,7573066.0,929905.5,6990106.0,795.3768821856283,750.9588822658638,521.2466323009813,2938.255617488951,189.4244002853031,1417.097986006413
1779232451.813365,33.0,231.81023388619974,755499.88,838279.12,156909.95,7606378.5,933039.06,7020886.5,794.5030548815224,749.8154634684817,524.8787704653166,2951.1804540422836,190.06271538695378,1423.3380894552408
1779232451.941164,33.0,231.52936679463537,756325.81,837263.44,156544.34,7592642.5,931768.62,7007755.0,795.3716240573617,748.9069682527883,523.6557700930022,2945.8510565219362,189.80392313860332,1420.6759521137978
1779232452.068558,33.0,231.68254842339755,755003.5,837817.38,156193.12,7565919.0,929460.44,6982577.5,793.9810489397317,749.4024509242805,522.480905645191,2935.4826701914903,189.33374029502346,1415.5717398825848
1779232452.196870,33.0,232.0899976187383,755395.62,839290.81,156436.02,7587494.5,931446.0,7003997.0,794.3934123909082,750.7203897491655,523.2934293464988,2943.8536964145724,189.73820452523879,1419.9140961088372
1779232452.323673,33.0,231.77390599767304,754863.5,838147.75,156022.17,7581116.5,931070.69,6998067.0,793.8338213482682,749.6979569541409,521.9090615663991,2941.379111572932,189.6617528087245,1418.711912471419
1779232452.451068,33.0,231.90104116361772,755573.31,838607.5,156587.52,7578401.0,930482.06,6995039.5,794.5802757532451,750.1091895031869,523.8002113174668,2940.3255312754286,189.541847200316,1418.0981500831758
1779232452.580221,33.0,232.11792725823892,755876.12,839391.81,156436.02,7584852.5,932238.0,7000480.0,794.8987185173241,750.8107312118161,523.2934293464988,2942.828633204849,189.89953718218723,1419.201097820001
1779232452.707182,33.0,231.77253993411728,755107.75,838142.81,156089.88,7565400.5,929070.0,6983047.5,794.0906809140895,749.6935382727004,522.1355579839188,2935.281498626675,189.2542065543935,1415.667022565483
1779232452.833987,33.0,232.24940119689415,755796.69,839867.25,156375.94,7588876.5,931274.0,7004715.5,794.8151878916816,751.2359979940204,523.092456007781,2944.3898952623535,189.70316763509342,1420.059756976204
1779232452.961266,33.0,232.21631978329555,755296.38,839747.62,155880.84,7569140.5,929406.81,6985987.0,794.2890490610736,751.1289925566253,521.4362992168485,2936.7325722089477,189.32281571119503,1416.262944791822
1779232453.089301,33.0,231.69799821506982,755468.12,837873.25,156034.03,7560532.5,929524.19,6978621.5,794.4696552507733,749.4524249591151,521.9487343992419,2933.392775044187,189.34672635169073,1414.7697435133393
1779232453.216120,33.0,232.3190704382386,756295.06,840119.19,156691.61,7590685.0,931829.31,7006934.0,795.3392865685224,751.4613507474878,524.1484023099293,2945.091570816776,189.81628586455057,1420.509511512395
1779232453.344333,33.0,231.62751873764878,755350.0,837618.38,156641.67,7601086.0,932121.62,7015967.0,794.3454372286042,749.2244514087608,523.9813482397634,2949.127029728332,189.8758302445412,1422.3407635860538
1779232453.471198,33.0,232.2092875978252,755859.25,839722.19,156307.38,7585297.0,932227.88,7000882.5,794.8809775925529,751.1062461863758,522.8631162590709,2943.00109368809,189.89747570934844,1419.282696287802
1779232453.598270,33.0,232.1976207513843,754760.31,839680.0,156418.25,7569316.0,930059.25,6986705.5,793.7253040971032,751.0685085001458,523.233986999145,2936.80066403079,189.4557195984418,1416.4086056591889
1779232453.726141,33.0,232.37518689114813,756367.5,840322.12,155677.73,7600631.5,931553.19,6998488.0,795.4154663308483,751.6428655298215,520.7568768661996,2948.950689369203,189.76003943369625,1418.7972614278024
1779232453.854414,33.0,232.2678430548971,756447.94,839933.94,156595.12,7585204.5,931238.62,7001858.5,795.5000590984006,751.2956501934676,523.8256340434032,2942.9652048361218,189.69596062827168,1419.4805599016502
1779232453.981565,33.0,232.24967772797834,756541.25,839868.25,157019.12,7619786.5,933797.69,7033759.5,795.598186288111,751.2368924639476,525.2439545430101,2956.382591633491,190.2172504798083,1425.9478213210896
1779232454.107486,33.0,232.20657482788957,757097.19,839712.38,156565.5,7599044.0,932333.06,7014656.5,796.1828270538128,751.0974714363896,523.7265523141618,2948.3347590719145,189.91890117507805,1422.0750870840577
1779232454.234741,33.0,231.89779192337878,756660.38,838595.75,156697.53,7608069.5,933088.62,7022686.5,795.72346645219,750.0986794815419,524.1682052753955,2951.8365410550173,190.07281090018404,1423.7030018578298
1779232454.362390,33.0,232.46139822194732,756098.5,840633.88,156425.86,7583173.5,931400.44,6999504.0,795.1325790301075,751.9217254743361,523.2594431760365,2942.1772020431818,189.72892382340726,1419.0032342061527
1779232454.489500,33.0,232.13607599329262,756284.12,839457.44,156105.11,7581756.5,930390.0,6998136.0,795.3277817838751,750.8694352731404,522.186503788657,2941.6274236297913,189.52309431597422,1418.725900780185
1779232454.616699,33.0,232.18026842585297,756152.12,839617.25,156548.58,7565658.5,930514.38,6982279.5,795.1889671976381,751.0123805122118,523.6699532979982,2935.3815994245965,189.5484308764177,1415.511326607045
1779232454.744184,33.0,232.1005749327076,755740.12,839329.06,156683.14,7579847.0,930809.75,6995938.5,794.7556974284739,750.7546032238822,524.1200693508924,2940.8865613288954,189.6085985871284,1418.2804035553577
1779232454.872690,33.0,232.35512179568116,756042.88,840249.56,157208.7,7607010.0,933489.19,7020972.5,795.0740876112703,751.5779627919014,525.8781177513014,2951.425468204638,190.1544081506813,1423.35552415892
1779232455.000599,33.0,231.98318748747968,756494.62,838904.56,156805.86,7597224.5,931134.44,7012190.5,795.5491489838971,750.3749007397712,524.530579472854,2947.628815654015,189.67473886539176,1421.5751570925108
1779232455.127139,33.0,232.38820320927977,755891.0,840369.19,156298.08,7578799.0,930423.38,6995305.5,794.9143667070455,751.6849682292964,522.8320068707541,2940.479950335788,189.52989391709662,1418.152076027114
1779232455.255417,33.0,231.6258761430088,755628.94,837612.44,155611.72,7562262.5,929279.38,6979264.5,794.6387776883387,749.2191382573931,520.5360671110602,2934.0639935728855,189.29685785706,1414.9000983327085
1779232455.383078,33.0,232.07670753483333,757127.94,839242.75,156258.3,7610977.0,933890.75,7025105.5,796.2151645426521,750.6774015244625,522.6989389710503,2952.964614969578,190.23620706699975,1424.1934035810868
1779232455.510597,33.0,232.01815207776147,756376.44,839031.0,155940.08,7579300.0,930221.06,6995357.0,795.4248678641887,750.4879975173707,521.6344626753313,2940.6743321177983,189.4886807565489,1418.16251657641
1779232455.636384,33.0,231.66139379545893,755505.81,837740.88,157014.05,7599963.5,931682.69,7013963.5,794.5092910216466,749.3340239748471,525.2269949087341,2948.691513659856,189.78641895273012,1421.934595809061
1779232455.764381,33.0,231.73621204559055,755370.81,838011.44,156144.89,7583555.0,930898.75,6999803.5,794.3673215584496,749.5760317583596,522.3195716883608,2942.3252193083254,189.62672814075012,1419.0639515753612
1779232455.892118,33.0,231.83055892088584,755869.19,838352.62,155731.89,7569334.0,929717.38,6985698.0,794.8914307515467,749.8812070081334,520.9380472394513,2936.807647807389,189.38607970522088,1416.2043560782952
1779232456.019324,33.0,232.21416007552824,755822.5,839739.81,156210.06,7601560.0,931576.44,7016961.5,794.8423303497937,751.1220067464938,522.5375715632649,2949.3109358454435,189.76477552495135,1422.5423776884843
1779232456.146955,33.0,232.15370484990814,755721.25,839521.19,157190.92,7587199.5,931172.88,7003192.0,794.7358532523959,750.9264577310016,525.8186419529924,2943.7392400758636,189.68256920293354,1419.750899173235
1779232456.274414,33.0,232.44269642472526,755896.0,840566.25,157018.28,7605478.5,932812.5,7019542.0,794.919624835312,751.8612324731572,525.241144662775,2950.831265212325,190.01656446932975,1423.0655201634181
